სხვა სკოლა,აბაშა
№1 საჯარო,გურჯაანი
ახაშნის საჯარო,გურჯაანი
ჭანდარის საჯარო,გურჯაანი
ჩუმლაყის საჯარო,გურჯაანი
№2 საჯარო,გურჯაანი
მუკუზნის საჯარო,გურჯაანი
გურამ ჭილაშვილის სახელობის   №4 საჯარო,გურჯაანი
ჩალაუბნის საჯარო,გურჯაანი
კოლაგის საჯარო,გურჯაანი
შაშიანის საჯარო,გურჯაანი
ვაჩნაძიანის საჯარო,გურჯაანი
არაშენდის საჯარო,გურჯაანი
კარდენახის საჯარო,გურჯაანი
კაჭრეთის საჯარო,გურჯაანი
6,გურჯაანი
გიმნაზია,გურჯაანი
ზეგნის,გურჯაანი
სხვა,დედოფლისწყარო
შპს ბენაური,დედოფლისწყარო
წმინდა მეფე ვახტანგ გორგასლის სახელობის სკოლა-ინტერნატი,დედოფლისწყარო
№1,დედოფლისწყარო
№2,დედოფლისწყარო
არბოშიკის საჯარო სკოლა,დედოფლისწყარო
არხილოსკალოს საჯარო სკოლა,დედოფლისწყარო
გამარჯვების საჯარო სკოლა,დედოფლისწყარო
ზემო მაჩხაანის საჯარო სკოლა,დედოფლისწყარო
ზემო ქედის №1 საჯარო სკოლა,დედოფლისწყარო
ზემო ქედის №2 საჯარო სკოლა,დედოფლისწყარო
ოზაანის საჯარო სკოლა,დედოფლისწყარო
საბათლოს საჯარო სკოლა,დედოფლისწყარო
სამთაწყაროს საჯარო სკოლა,დედოფლისწყარო
სამრეკლოს საჯარო სკოლა,დედოფლისწყარო
ფიროსმანის საჯარო სკოლა,დედოფლისწყარო
ქვემო ქედის საჯარო სკოლა,დედოფლისწყარო
ხორნაბუჯის საჯარო სკოლა,დედოფლისწყარო
დედოფლისწყაროს,დედოფლისწყარო
საჯარო,დედოფლისწყარო
სხვა,დმანისი
№1,დმანისი
№2,დმანისი
№3,დმანისი
აზკაკლიანის საჯარო სკოლა,დმანისი
ამამლოს საჯარო სკოლა,დმანისი
ბაზაქლოს საჯარო სკოლა,დმანისი
ბოსლების საჯარო სკოლა,დმანისი
განთიადის საჯარო სკოლა,დმანისი
გომარეთის საჯარო სკოლა,დმანისი
გუგუთის საჯარო სკოლა,დმანისი
დაგარახლოს საჯარო სკოლა,დმანისი
დიდი დმანისის საჯარო სკოლა,დმანისი
ზემო კარაბულახის საჯარო სკოლა,დმანისი
ზემო ოროზმანის საჯარო სკოლა,დმანისი
იაღუფლოს საჯარო სკოლა,დმანისი
ირგანჩაის საჯარო სკოლა,დმანისი
იფნარის საჯარო სკოლა,დმანისი
კამარლოს საჯარო სკოლა,დმანისი
კამიშლოს საჯარო სკოლა,დმანისი
კიზილაჯლოს საჯარო სკოლა,დმანისი
კიზილქილისას საჯარო სკოლა,დმანისი
მაშავერას საჯარო სკოლა,დმანისი
პანტიანის საჯარო სკოლა,დმანისი
საფარლოს საჯარო სკოლა,დმანისი
ტნუსის საჯარო სკოლა,დმანისი
ქვემო ოროზმანის საჯარო სკოლა,დმანისი
ჯავახის საჯარო სკოლა,დმანისი
სხვა სკოლა,დუშეთი
მლეთის საჯარო,დუშეთი
დაბა ჟინვალის საჯარო,დუშეთი
გუდრუხის საჯარო,დუშეთი
ქვეშეთის საჯარო,დუშეთი
ჩირიკის საჯარო,დუშეთი
ლაფანაანთკარის საჯარო,დუშეთი
შუაფხოს საჯარო,დუშეთი
№1 საჯარო,დუშეთი
ჭართლის საჯარო,დუშეთი
კაიშაურების საჯარო,დუშეთი
საშაბუროს საჯარო,დუშეთი
პირმისაანთკარის საჯარო,დუშეთი
ჩარგლის საჯარო,დუშეთი
გრიგოლაანთკარის საჯარო,დუშეთი
ჭოპორტის საჯარო,დუშეთი
ბულაჩაურის საჯარო,დუშეთი
ყვავილის საჯარო,დუშეთი
№2 საჯარო,დუშეთი
შატილის საჯარო,დუშეთი
დაბა ფასანაურის საჯარო,დუშეთი
პავლეურის საჯარო,დუშეთი
აბანოსხევის საჯარო,დუშეთი
არაგვისპირის საჯარო,დუშეთი
ხანდოს საჯარო,დუშეთი
საკრამულის საჯარო,დუშეთი
შუახევის საჯარო,დუშეთი
ლამო საჯარო,დუშეთი
ოძისის საჯარო,დუშეთი
ჭილურტის საჯარო,დუშეთი
არღუნის საჯარო,დუშეთი
წითლიანების საჯარო,დუშეთი
გუდამაყრის საჯარო,დუშეთი
მაღაროსკარის საჯარო,დუშეთი
გრემისხევის საჯარო,დუშეთი
მჭადიჯვრის საჯარო,დუშეთი
ანანურის საჯარო,დუშეთი
ბაზალეთის საჯარო,დუშეთი
ბარისახოს საჯარო,დუშეთი
ბაგის,დუშეთი
საჯარო,დუშეთი
ძავერის,დუშეთი
სხვა სკოლა,ვანი
№1 საჯარო,ვანი
№2 საჯარო,ვანი
მთისძირის საჯარო,ვანი
შუამთას საჯარო,ვანი
ტობანიერის საჯარო,ვანი
ყუმურის საჯარო,ვანი
მუქედის საჯარო,ვანი
ზედა  ვანის საჯარო,ვანი
სალხინოს საჯარო,ვანი
ისრითის საჯარო,ვანი
სულორის საჯარო,ვანი
ძულუხის საჯარო,ვანი
ბზვანის საჯარო,ვანი
ამაღლების საჯარო,ვანი
ზეინდარის საჯარო,ვანი
შუაგორას საჯარო,ვანი
ქვედა გორას საჯარო,ვანი
უხუთის საჯარო,ვანი
შოთა ხურციძის სახელობის  საპრასიის საჯარო,ვანი
ფერეთას საჯარო,ვანი
სალომინაოს საჯარო,ვანი
ციხესულორის საჯარო,ვანი
დუცხუნის საჯარო,ვანი
გადიდის საჯარო,ვანი
ონჯოხეთის საჯარო,ვანი
ზედა ბზვანის საჯარო,ვანი
ინაშაურის საჯარო,ვანი
ზედა გორას საჯარო,ვანი
მიქელეფონის საჯარო,ვანი
რომანეთის საჯარო,ვანი
ა(ა)იპ საქართველოს საპატრიარქოს წმიდა მოციქულთასწორის ნინო ქართველთგანმანათლებლის სახელობის ვანის მართლმადიდებლური გიმნაზია,ვანი
ბზვანის საჯარო,ვანი
გადიდის საჯარო,ვანი
დუცხუნის საჯარო,ვანი
ზედა გორას საჯარო,ვანი
ინაშაურის საჯარო,ვანი
მიქელეფონის საჯარო,ვანი
ონჯოხეთის საჯარო,ვანი
რომანეთის საჯარო,ვანი
ქვედა გორას საჯარო,ვანი
შუაგორას საჯარო,ვანი
ციხესულორის საჯარო,ვანი
ძულუხის საჯარო,ვანი
№1 საჯარო,ვანი
კიროვის,ვანი
მექედის,ვანი
სხვა სკოლა,ზესტაფონი
ალავერდის საჯარო,ზესტაფონი
№2 საჯარო,ზესტაფონი
რკვიის საჯარო,ზესტაფონი
შროშის საჯარო,ზესტაფონი
ილემის საჯარო,ზესტაფონი
ცხრაწყაროს საჯარო,ზესტაფონი
№4 საჯარო,ზესტაფონი
ძირულის საჯარო,ზესტაფონი
№3 საჯარო,ზესტაფონი
ქვედა საზანოს №3 საჯარო,ზესტაფონი
ფუთის საჯარო,ზესტაფონი
№7 საჯარო,ზესტაფონი
ზოვრეთის საჯარო,ზესტაფონი
როდინაულის საჯარო,ზესტაფონი
პირველი სვირის საჯარო,ზესტაფონი
ზედა საქარის საჯარო,ზესტაფონი
№5 საჯარო,ზესტაფონი
მეორე სვირის №1 საჯარო,ზესტაფონი
ქვედა საქარის საჯარო,ზესტაფონი
ბოსლევის საჯარო,ზესტაფონი
ქვედა საზანოს №2 საჯარო,ზესტაფონი
შორაპნის საჯარო,ზესტაფონი
კლდეეთის საჯარო,ზესტაფონი
არგვეთის საჯარო,ზესტაფონი
დილიკაურის საჯარო,ზესტაფონი
ქვედა საზანოს №1 საჯარო,ზესტაფონი
ტაბაკინის საჯარო,ზესტაფონი
№1 საჯარო,ზესტაფონი
წევის საჯარო,ზესტაფონი
კვალითის საჯარო,ზესტაფონი
№6 საჯარო,ზესტაფონი
მეორე სვირის №2 საჯარო,ზესტაფონი
ცხენთაროს საჯარო,ზესტაფონი
ანაბასისი,ზესტაფონი
თავისუფალი სკოლა,ზესტაფონი
მეორე სვირის საჯარო,ზესტაფონი
ორნატი,ზესტაფონი
10,ზესტაფონი
ბეღლევის,ზესტაფონი
ზედა საზანოს,ზესტაფონი
საზანოს,ზესტაფონი
წყალაფორეთის,ზესტაფონი
სხვა სკოლა,ზუგდიდი
რიყის საჯარო,ზუგდიდი
№1 საჯარო,ზუგდიდი
№8 საჯარო,ზუგდიდი
ჯიხაშკარის №2 საჯარო,ზუგდიდი
№2 საჯარო,ზუგდიდი
ჩხორიის საჯარო,ზუგდიდი
ორულუს საჯარო,ზუგდიდი
ურთის საჯარო,ზუგდიდი
დარჩელის №2 საჯარო,ზუგდიდი
ზედაეწერის საჯარო,ზუგდიდი
ანაკლიის საჯარო,ზუგდიდი
ყულიშკარის საჯარო,ზუგდიდი
კახათის №1 საჯარო,ზუგდიდი
კორცხელის საჯარო,ზუგდიდი
ტყაიის საჯარო,ზუგდიდი
კახათის №2 საჯარო,ზუგდიდი
ონარიის საჯარო,ზუგდიდი
№10 საჯარო,ზუგდიდი
№12 საჯარო,ზუგდიდი
აბასთუმნის საჯარო,ზუგდიდი
ახალაბასთუმნის საჯარო,ზუგდიდი
ნარაზენის საჯარო,ზუგდიდი
ახალკახათის საჯარო,ზუგდიდი
ერგეტის საჯარო,ზუგდიდი
ჯუმის საჯარო,ზუგდიდი
რუხის საჯარო,ზუგდიდი
№5 საჯარო,ზუგდიდი
დიდინეძის საჯარო,ზუგდიდი
№3 საჯარო,ზუგდიდი
ოდიშის №2 საჯარო,ზუგდიდი
ოქტომბრის საჯარო,ზუგდიდი
ჭაქვინჯის საჯარო,ზუგდიდი
ინგირის №2 საჯარო,ზუგდიდი
ცაიშის საჯარო,ზუგდიდი
ინგირის №1 საჯარო,ზუგდიდი
განმუხურის საჯარო,ზუგდიდი
№11 საჯარო,ზუგდიდი
ოდიშის №1 საჯარო,ზუგდიდი
ორსანტიის საჯარო,ზუგდიდი
ჭკადუაშის საჯარო,ზუგდიდი
№9 საჯარო,ზუგდიდი
შამგონის საჯარო,ზუგდიდი
დარჩელის №1 საჯარო,ზუგდიდი
ჯიხაშკარის №1 საჯარო,ზუგდიდი
ახალსოფლის საჯარო,ზუგდიდი
№6 საჯარო,ზუგდიდი
კოკის საჯარო,ზუგდიდი
გრიგოლიშის საჯარო,ზუგდიდი
№7 საჯარო,ზუგდიდი
ჭითაწყარის საჯარო,ზუგდიდი
№4 საჯარო,ზუგდიდი
ჩირაღდანი,ზუგდიდი
"საქართველოს საპატრიარქო,  წმიდა გიორგის სახელობის გიმნაზია",ზუგდიდი
პრინც მიურატის სახელობის ქართულფრანგული კოლეჯი,ზუგდიდი
ეტალონი,ზუგდიდი
საქართველოს საპატრიარქოს კახათის წმიდა გიორგის სახელობის სასულიერო გიმნაზია,ზუგდიდი
ალექსანდრე ღურწკაიას გიმნაზიაჯიჯი,ზუგდიდი
14,ზუგდიდი
აფხაზეთის,ზუგდიდი
აფხაზეთის 1,ზუგდიდი
აფხაზეთის 11,ზუგდიდი
აფხაზეთის 12,ზუგდიდი
აფხაზეთის 14,ზუგდიდი
აფხაზეთის 15,ზუგდიდი
კირცხის 1,ზუგდიდი
ნაწულუკუს,ზუგდიდი
პირველი მაისის,ზუგდიდი
საჯიჯაოს 1,ზუგდიდი
ტელმანის 2,ზუგდიდი
ჭალის 2,ზუგდიდი
ხაიშის,ზუგდიდი
ჯიელსი,ზუგდიდი
სხვა სკოლა,თბილისი
№10 საჯარო,თბილისი
№11 საჯარო,თბილისი
№112 საჯარო,თბილისი
№113 საჯარო,თბილისი
№114 საჯარო,თბილისი
№115 საჯარო,თბილისი
№118 საჯარო,თბილისი
№119 საჯარო,თბილისი
№12 საჯარო,თბილისი
№120 საჯარო,თბილისი
№129 საჯარო,თბილისი
№132 საჯარო,თბილისი
№133 საჯარო,თბილისი
№136 საჯარო,თბილისი
№138 საჯარო,თბილისი
№14 საჯარო,თბილისი
№141 საჯარო,თბილისი
№142 საჯარო,თბილისი
№143 საჯარო,თბილისი
№149 საჯარო,თბილისი
№154 საჯარო,თბილისი
№159 საჯარო,თბილისი
№16 საჯარო,თბილისი
№160 საჯარო,თბილისი
№167 საჯარო,თბილისი
№173 საჯარო,თბილისი
№174 საჯარო,თბილისი
№175 საჯარო,თბილისი
№177 საჯარო,თბილისი
№181 საჯარო,თბილისი
№190 საჯარო,თბილისი
№191 საჯარო,თბილისი
№200 საჯარო,თბილისი
№207 საჯარო,თბილისი
№208 საჯარო,თბილისი
№209 საჯარო,თბილისი
№32 საჯარო,თბილისი
№39 საჯარო,თბილისი
№45 საჯარო,თბილისი
№48 საჯარო,თბილისი
№59 საჯარო,თბილისი
№6 საჯარო,თბილისი
№69 საჯარო,თბილისი
№71 საჯარო,თბილისი
№79 საჯარო,თბილისი
№8 საჯარო,თბილისი
№9 საჯარო,თბილისი
№126 საჯარო,თბილისი
№165 საჯარო,თბილისი
№158 საჯარო,თბილისი
№171 საჯარო,თბილისი
№35 საჯარო,თბილისი
№61 საჯარო,თბილისი
№122 საჯარო,თბილისი
№17 საჯარო,თბილისი
№195 საჯარო,თბილისი
№41 საჯარო,თბილისი
№62 საჯარო,თბილისი
№186 საჯარო,თბილისი
№192 საჯარო,თბილისი
№203 საჯარო,თბილისი
№55 საჯარო,თბილისი
№60 საჯარო,თბილისი
№198 საჯარო,თბილისი
№199 საჯარო,თბილისი
№102 საჯარო,თბილისი
№64 საჯარო,თბილისი
№162 საჯარო,თბილისი
პირველი ექსპერიმენტული საჯარო,თბილისი
№52 საჯარო,თბილისი
№161 საჯარო,თბილისი
№54 საჯარო,თბილისი
№123 საჯარო,თბილისი
№128 საჯარო,თბილისი
№151 საჯარო,თბილისი
№210 საჯარო,თბილისი
№5 საჯარო,თბილისი
№166 საჯარო,თბილისი
№140 საჯარო,თბილისი
№100 საჯარო,თბილისი
№130 საჯარო,თბილისი
№2 საჯარო,თბილისი
№22 საჯარო,თბილისი
№169 საჯარო,თბილისი
№155 საჯარო,თბილისი
№147 საჯარო,თბილისი
№26 საჯარო,თბილისი
№116 საჯარო,თბილისი
№4 საჯარო,თბილისი
№29 საჯარო,თბილისი
№37 საჯარო,თბილისი
№21 საჯარო,თბილისი
№46 საჯარო,თბილისი
№47 საჯარო,თბილისი
№23 საჯარო,თბილისი
№84 საჯარო,თბილისი
№53 საჯარო,თბილისი
№73 საჯარო,თბილისი
№18 საჯარო,თბილისი
№36 საჯარო,თბილისი
№88 საჯარო,თბილისი
№51 საჯარო,თბილისი
№183 საჯარო,თბილისი
№202 საჯარო,თბილისი
№43 საჯარო,თბილისი
№50 საჯარო,თბილისი
№31 საჯარო,თბილისი
№104 საჯარო,თბილისი
№42 საჯარო,თბილისი
№ 49 საჯარო,თბილისი
№77 საჯარო,თბილისი
№75 საჯარო,თბილისი
№30 საჯარო,თბილისი
№63 საჯარო,თბილისი
№98 საჯარო,თბილისი
№67 საჯარო,თბილისი
№150 საჯარო,თბილისი
თბილისის კლასიკური გიმნაზია,თბილისი
№20 საჯარო,თბილისი
№81 საჯარო,თბილისი
№144 საჯარო,თბილისი
№106 საჯარო,თბილისი
№74 საჯარო,თბილისი
№163 საჯარო,თბილისი
№87 საჯარო,თბილისი
№127 საჯარო,თბილისი
№219 საჯარო,თბილისი
№218 საჯარო,თბილისი
№107 საჯარო,თბილისი
№146 საჯარო,თბილისი
№131 საჯარო,თბილისი
№157 საჯარო,თბილისი
№145 საჯარო,თბილისი
№152 საჯარო,თბილისი
№97 საჯარო,თბილისი
№139 საჯარო,თბილისი
№85 საჯარო,თბილისი
№89 საჯარო,თბილისი
№90 საჯარო,თბილისი
№65 საჯარო,თბილისი
№180 საჯარო,თბილისი
№86 საჯარო,თბილისი
№99 საჯარო,თბილისი
№153 საჯარო,თბილისი
№176 საჯარო,თბილისი
№179 საჯარო,თბილისი
№70 საჯარო,თბილისი
№105 საჯარო,თბილისი
№82 საჯარო,თბილისი
№76 საჯარო,თბილისი
№96 საჯარო,თბილისი
№108 საჯარო,თბილისი
№83 საჯარო,თბილისი
№72 საჯარო,თბილისი
№94 საჯარო,თბილისი
№124 საჯარო,თბილისი
№178 საჯარო,თბილისი
№92 საჯარო,თბილისი
№168 საჯარო,თბილისი
№103 საჯარო,თბილისი
№156 საჯარო,თბილისი
№182 საჯარო,თბილისი
№117 საჯარო,თბილისი
№172 საჯარო,თბილისი
№217 საჯარო,თბილისი
№215 საჯარო,თბილისი
№216 საჯარო,თბილისი
058 _  ქართულამერიკული უმაღლესი სკოლა,თბილისი
043 _  პოლიგლოტი,თბილისი
042 _  ქ.თბილისის საშუალო სკოლა ლამპარი,თბილისი
041 _  ივერიის ღვთისმშობლის ხატის სკოლა  გიმნაზია,თბილისი
040 _  კანდიდი,თბილისი
039 _  აიაჯესს,თბილისი
038 _  ლომისი I,თბილისი
037 _  ნუნუ ავაგუმაშვილი,თბილისი
ლილე,თბილისი
ახალი ქართული სკოლა,თბილისი
034 _  ცოდნა,თბილისი
033 _  პრომეთე,თბილისი
032 _  ცისაკარი,თბილისი
031 _  თამარიონი,თბილისი
044 _  პეგას,თბილისი
045 _  ფესვები,თბილისი
057 _  ოაზისი,თბილისი
056 _  საქართველოს საპატრიარქოს წმიდა კეთილმსახური მეფე თამა,თბილისი
055 _  თბილისის ნიჭიერთა კერძო სკოლა აკადემია,თბილისი
054 _  ლაშარი,თბილისი
053 _  დეა,თბილისი
052 _  ბრიტანიკა,თბილისი
051 _  სამეცნიერო  საწარმოო ფირმა ალმასი,თბილისი
050 _  ცოდნა  ნათელა მურადაშვილი,თბილისი
049 _ ნიკო ბაგრატიონის სახელობის თავადაზნაურთა სკოლალიცეუმი,თბილისი
047 _  ახალი სკოლა,თბილისი
046 _  მწიგნობართუხუცესი,თბილისი
030 _  გრიგოლ ხანძთელის ეროვნული სკოლა,თბილისი
029 _  ოლიმპი თბილისი +,თბილისი
014 _  ევროპული სკოლა,თბილისი
013 _  საქართველოს უნივერსიტეტის საშუალო სკოლა,თბილისი
012 _  კვირიკე,თბილისი
011 _  საქართველოს საპატრიარქოს წმინდა ნინოს სახელობის მართლ,თბილისი
010 _  ერუდიტი,თბილისი
009 _  საქართველოს საპატრიარქოს წმინდა ილია მართლის სახელობი,თბილისი
008 _  საქართველოს საერო სამხატვრო აკადემია ხელოვნების უმაღლ,თბილისი
007 _  რობერ შუმანის სახელობის ევროპული სასწავლებელი,თბილისი
006 _  ახალი ლიცეუმი,თბილისი
005 _  წმინდა ექვთიმე და გიორგი მთაწმინდელების სახელობის მარ,თბილისი
004 _  ბრიტანულ ქართული აკადემია,თბილისი
არასახელმწიფო საერო ზოგადსაგანმანათლებლო საშუალო სკოლა  მერმისი,თბილისი
002 _  წმინდა დიმიტრი ყიფიანის სახელობის მრავალპროფილიანი სკ,თბილისი
015 _  გიჩისკოლა ჯეჯილი,თბილისი
016 _  ქორალი,თბილისი
027 _  მერცხალი,თბილისი
026 _  მომავლის სკოლა,თბილისი
024 _  გურამ დევდარიანის საავტორო ფიზიკამათემატიკური სკოლა,თბილისი
023 _  ამერიკული აკადემია,თბილისი
022 _  ჩაღლარის საგანმანათლებლო დაწესებულებების სკოლალიცეუ,თბილისი
021 _  არასახელმწიფო საერო საშუალო სკოლა ათინათი,თბილისი
020 _  ასი ათასი მოწამის სახელობის სკოლა ფესვები,თბილისი
019 _  ჯიელსი,თბილისი
იოანე პეტრიწის სახელობის სკოლა იბერია,თბილისი
017 _  თბილისის აკადემიური სკოლა,თბილისი
110 _  1 ეროვნული სკოლა ლიდერი,თბილისი
107 _  1 კრეატიული განათლების სკოლა,თბილისი
108 _  1 საგანმანათლებლო კვლევებისა და პროფესიული განვითარებ,თბილისი
109 _  1 ჩვენი სკოლა,თბილისი
001 _  გრაალი,თბილისი
101 _  ამერიკულქართული განათლების ცენტრი,თბილისი
099 _  ჯივიენ,თბილისი
098 _  ხიხანი მრავალპროფილიანი საშუალო სკოლა,თბილისი
097 _  ვალდორფის სკოლაბაღის კავშირი,თბილისი
096 _  კაი ყმა,თბილისი
095 _  მწიგნობარი,თბილისი
094 _  თავისუფალი პედაგოგიკის ცენტრი,თბილისი
თბილისის საერთაშორისო სკოლა,თბილისი
092 _  საბანკო იურიდიული ლიცეუმი,თბილისი
091 _  გეტი,თბილისი
090 _  აიბი  მთიები,თბილისი
102 _  საერო სკოლა ბინული,თბილისი
106 _    დათა,თბილისი
089 _  ბრიტანული ცენტრის წმინდა ნიკოლოზის სახელობის სკოლა,თბილისი
068 _  თბილისის მწვანე სკოლა,თბილისი
071 _  NK,თბილისი
069 _  სკოლა XXI საუკუნე,თბილისი
100 _  ორ ავნერ და ჰანა,თბილისი
წმინდა გიორგის სახელობის ბრიტანულ ქართული სკოლა,თბილისი
065 _  ვერის უბნის ლიცეუმი,თბილისი
064 _  ფილიპე გოგიჩაიშვილის სახელობის თბილისის იურიდიულეკონ,თბილისი
063 _  სკოლაგიმნაზია პირველი,თბილისი
062 _  დემირელის სახელობის კერძო კოლეჯი,თბილისი
061 _  ქართული სასწავლებელი  თბილისი,თბილისი
060 _  თბილისის საერთაშორისო განათლების სკოლა,თბილისი
072 _  ფენიქსი,თბილისი
103 _  მეექვსე საავტორო სკოლა,თბილისი
074 _  თბილისის გერმანული საერთაშორისო სკოლის დაფუძნებისა და,თბილისი
087 _  ცვი ჰერცის სახელობის თორის სკოლა,თბილისი
085 _  ინტელექტი XXI,თბილისი
083 _  საშუალო სკოლა პოლუსი,თბილისი
082 _  საშუალო სკოლა ნინო,თბილისი
081 _  შავნაბადა,თბილისი
080 _  დავითიანი ნინო ჩოხელი,თბილისი
078 _  შოვი,თბილისი
075 _  მოძღვარი,თბილისი
059 _  მჭევრის დამოუკიდებელი ბიზნეს სკოლა,თბილისი
076 _  ალბიონი,თბილისი
077 _  ოპიზა,თბილისი
079 _  ლამპარი,თბილისი
084 _  კანდელი,თბილისი
086 _  სინათლე,თბილისი
073 _  ინტელექტი,თბილისი
067 _  ოქროს აკვანი,თბილისი
070 _  ივერია,თბილისი
088 _  გრიგოლ ხანძთელის სახელობის მართლმადიდებლური საშუალო ს,თბილისი
ახალი ქართული გიმნაზია,თბილისი
105 _  ნიკოლოზ წერეთლის სახელობის საერთაშორისო სკოლა,თბილისი
111_ ნიუტონის თავისუფალი სკოლა,თბილისი
მილენიუმი,თბილისი
ქართულამერიკული სკოლა,თბილისი
52 _  სამეცნიერო  საწარმოო ფირმა ალმასი,თბილისი
№24 საჯარო,თბილისი
სკოლა ცისკარი,თბილისი
შპს კრწანისი მარჯი,თბილისი
სკოლა სადუნი,თბილისი
სკოლა სანთელი,თბილისი
თანამედროვე განათლების აკადემია,თბილისი
№137   საჯარო,თბილისი
აისი,თბილისი
იუჯი სკოლა,თბილისი
ბაქსვუდის საერთაშორისო სკოლა,თბილისი
003 _  მერმისი,თბილისი
სკოლა სადუნი,თბილისი
აფხაზეთის №3 საჯარო,თბილისი
წმინდა გიორგის სახელობის საერო სკოლა,თბილისი
აფხაზეთის №2 საჯარო,თბილისი
საერთაშორისო სკოლა ლოგოსი,თბილისი
არქიმედე,თბილისი
"შპს ,,ლამპარი“  საქართველოს ტელეკომუნიკაციისა და მენეჯმენტის ინსტიტუტი, მრავალდარგოვანი კოლეჯი, საშუალო ზოგადი განათლების კერძო მრავალპროფილიანი სკოლა",თბილისი
ჰელიოსი,თბილისი
სკოლა ლიცეუმი - სხივი,თბილისი
კავკასიის ფრანგული სკოლა ,თბილისი
ივერონი,თბილისი
3,თბილისი
28,თბილისი
56,თბილისი
57,თბილისი
95,თბილისი
111,თბილისი
148,თბილისი
170,თბილისი
187,თბილისი
196,თბილისი
204,თბილისი
211,თბილისი
212,თბილისი
213,თბილისი
214,თბილისი
ახალსოფლის,თბილისი
ბრითიშ-ქონექშენ,თბილისი
განათლების აკადემია,თბილისი
გენიო,თბილისი
გიორგიძის სახელობის,თბილისი
ვაზიანის 1,თბილისი
თამარ მეფის,თბილისი
იაკობ გოგებაშვილის,თბილისი
ივერონი,თბილისი
კერძო სკოლა,თბილისი
კვირიკეს,თბილისი
მართლმადიდებლური,თბილისი
მუსიკალური სემინარია,თბილისი
პრემიერი,თბილისი
საუნჯე,თბილისი
საჯარო,თბილისი
წმინდა ბარბარეს,თბილისი
ჰამილტონი,თბილისი
სხვა,თეთრიწყარო
№1,თეთრიწყარო
№2,თეთრიწყარო
